Existing account,Duration month,Credit history,Purpose,Credit amount,Saving,Employment duration,Installment rate,Personal status,Debtors,Residential Duration,Property,Age,Installment plans,Housing,Number of credits,Job,Liable People,Telephone,Foreign worker,Classification
1,0.851310727,2,0,0.759645527,1,3,0.756470797,2,0,0.442507049,1,0.167148594,2,1,0,2,0,0,0,2
1,0.356398274,0,3,0.575153188,0,1,1,1,0,0.756470797,1,0.196527382,2,0,0.442507049,2,0,0,0,2
1,0.258538461,2,4,0.365557808,0,4,1,1,0,1,0,0.196527382,2,1,0,2,0,0,0,1
1,0.258538461,2,4,0.496564541,0,2,0.442507049,2,0,0.442507049,0,0.480789044,2,1,0,1,1,0,0,1
3,0.497944926,4,4,0.214214286,2,4,1,2,0,0.756470797,1,0.375112275,0,1,0.442507049,3,0,1,0,1
0,0.125501505,1,7,0.364009845,0,4,1,1,0,1,3,0.440289285,2,2,0,2,0,0,0,2
3,0.552626872,2,1,0.532901477,4,4,1,2,0,1,0,0.64001097,2,1,0,3,0,1,0,1
0,0.258538461,4,4,0.352059877,0,2,1,2,0,1,0,0.196527382,2,1,0.442507049,1,0,0,0,1
1,0.933015988,2,0,0.936533421,0,3,1,2,0,0.442507049,3,0.252038927,2,1,0,3,0,1,0,2
3,0.680542574,4,1,0.79377263,4,4,0,2,0,1,2,0.871273319,2,1,0.442507049,2,0,0,0,1
3,0.680542574,4,4,0.583467432,4,4,0.756470797,2,0,0.442507049,2,0.537707281,2,1,0.442507049,2,1,1,0,1
3,0.497944926,2,4,0.41707518,0,2,1,2,0,0.442507049,3,0.375112275,2,2,0,3,0,1,0,1
2,0.600307717,4,4,0.588775823,4,2,0.756470797,2,0,0.442507049,2,0.352062362,2,1,0.442507049,2,0,1,0,1
1,0.535275271,0,1,0.744549298,1,4,0.756470797,3,0,1,2,0.352062362,0,1,0.442507049,2,0,1,0,1
2,0.258538461,0,4,0.389542389,0,1,1,2,0,0.442507049,2,0.419187521,2,1,0.442507049,3,0,1,0,2
1,0.125501505,1,7,0.127465135,3,1,1,1,0,0.442507049,1,0.167148594,0,0,0,2,1,0,0,2
0,0.356398274,2,0,0.36976238,0,2,1,1,0,0.442507049,0,0.167148594,2,1,0,1,0,0,0,2
1,0.258538461,2,4,0.267188582,2,2,1,1,0,0.756470797,0,0.90558755,2,1,0,1,0,0,0,1
3,0.642578427,2,0,0.541571562,0,2,0.756470797,1,0,0.756470797,0,0.071393336,2,0,0,2,0,0,0,2
3,0.125501505,4,0,0,3,2,0.442507049,1,0,0.442507049,0,0.555757867,0,1,0.442507049,1,0,0,0,1
3,0.433846128,4,4,0.38586001,2,2,0.442507049,3,0,0.442507049,1,0.655781302,2,1,0.442507049,1,0,0,0,1
0,0.497944926,2,4,0.469079035,0,2,1,1,0,1,2,0.196527382,0,0,0.442507049,2,0,0,0,2
1,0.851310727,1,9,0.754479732,0,4,1,1,0,0.756470797,3,0.822929896,2,0,0,2,0,0,0,2
2,0.600307717,4,9,0.378498241,3,2,0.442507049,0,0,1,0,0.460812845,2,1,0.442507049,2,0,1,0,1
1,0.600307717,3,4,0.754007684,0,1,0,2,0,0.442507049,2,0.397474028,2,1,0,2,0,0,0,1
0,0.600307717,2,4,0.481710022,0,2,0.442507049,2,0,1,0,0.071393336,2,0,0,1,1,0,0,2
1,0.219239815,2,4,0.258188463,0,3,1,1,2,0.442507049,0,0.607437879,2,1,0,1,0,0,0,1
3,0.600307717,2,1,0.544540315,3,2,0.442507049,1,0,1,2,0.278324539,2,0,0,2,0,1,0,1
3,0,4,0,0.605322937,0,3,0,1,0,0,0,0.480789044,2,1,0,2,1,0,0,1
1,0.74653634,1,5,0.643933246,4,1,0.756470797,1,0,0.442507049,3,0.303718939,0,1,0,0,0,0,0,1
1,0.600307717,2,1,0.89151073,0,2,0,1,0,1,2,0.136570345,2,0,0.442507049,3,0,0,0,2
0,0.497944926,2,0,0.665635981,1,2,0.756470797,2,0,1,2,0.440289285,2,1,0,1,1,1,0,1
3,0.125501505,4,0,0.766669642,0,3,0,2,0,0.756470797,3,0.623901466,2,1,0.442507049,3,1,1,0,1
1,0.680542574,0,9,0.660261138,1,2,1,1,0,1,2,0.224797268,2,0,0.442507049,1,0,0,0,2
0,0.600307717,1,0,0.51826043,1,3,0.442507049,2,0,0.756470797,2,0.375112275,0,1,0,2,0,0,0,1
1,0.294088411,1,4,0.33289946,0,2,1,2,0,1,0,0.136570345,1,1,0,1,0,0,0,1
3,0.552626872,2,4,0.589661177,4,4,1,2,0,0.756470797,1,0.555757867,2,1,0,2,0,1,0,1
0,0.600307717,1,3,0.533558369,2,2,1,2,0,1,0,0.10469051,1,1,0,2,0,1,0,1
0,0.775615384,4,3,0.939042072,4,3,1,2,0,1,1,0.328280585,2,1,0.442507049,3,0,1,0,1
0,0.384039966,4,9,0.458326894,0,1,0.756470797,2,0,0,1,0.278324539,0,1,0.442507049,1,0,0,0,1
0,0.433846128,2,0,0.536167553,0,0,0,1,0,1,2,0.136570345,2,0,0,2,0,0,0,1
0,0.356398274,2,0,0.378315745,0,1,0.756470797,1,0,0,0,0.480789044,2,1,0,1,0,0,0,2
3,0.552626872,2,1,0.707712359,4,2,0,2,0,0.756470797,2,0.224797268,2,1,0,2,0,0,0,1
3,0.433846128,2,1,0.579808825,0,3,0.442507049,2,0,0.442507049,2,0.397474028,2,1,0,2,0,0,0,1
0,0.125501505,2,3,0.124767839,0,4,0.442507049,1,0,0,1,0.68635955,0,1,0,2,0,1,0,1
0,0.497944926,2,0,0.316347836,0,1,0,1,0,0.442507049,2,0.136570345,2,1,0,1,0,0,0,2
1,0.356398274,2,9,0.281732784,1,3,0.442507049,1,0,1,0,0.136570345,2,0,0,1,0,0,0,1
3,0.680542574,4,4,0.729821489,0,3,1,1,0,0.442507049,2,0.196527382,2,1,0.442507049,2,0,0,0,1
3,0.356398274,3,6,0.424677884,3,4,1,2,0,1,3,0.771249883,2,2,0.442507049,2,1,0,0,2
0,0.600307717,2,0,0.380315379,4,3,1,1,0,1,3,0.375112275,2,0,0,2,0,0,0,2
2,0.125501505,4,0,0.382835772,0,2,0,2,0,0,0,0.99007849,2,1,0.756470797,0,1,0,1,1
2,0.433846128,4,4,0.377767396,4,2,0.756470797,2,0,1,3,0.519210956,2,2,0.442507049,2,0,1,0,2
3,0.600307717,2,0,0.399086441,0,2,0.442507049,2,2,0.442507049,0,0.352062362,2,1,0,2,0,1,0,1
0,0.356398274,4,0,0.23606389,0,4,1,2,0,0.756470797,1,0.440289285,2,1,0.442507049,2,0,0,0,2
3,0.433846128,4,0,0.698531346,4,4,0,1,0,1,2,0.822929896,2,1,0,2,0,1,0,1
0,0.497944926,4,3,0.497222715,0,2,1,1,0,1,0,0.167148594,2,0,0.442507049,2,0,0,0,2
0,0.356398274,2,4,0.506878324,0,2,1,2,0,0.756470797,1,0.167148594,2,1,0,1,0,0,0,1
3,0.552626872,4,0,0.913034755,4,4,1,2,0,1,3,0.328280585,2,2,0,3,0,1,0,2
3,0.600307717,4,0,0.531676596,1,3,1,3,0,0.756470797,1,0.252038927,2,1,0.442507049,2,0,1,0,1
1,0.356398274,2,4,0.355508445,0,4,0.756470797,3,2,0.756470797,0,0.537707281,0,1,0.442507049,1,0,0,0,1
0,0.680542574,2,3,0.585800083,0,1,0.442507049,0,0,1,1,0.352062362,2,1,0,1,0,0,0,2
3,0.294088411,2,1,0.569761721,4,1,0,1,0,1,0,0.352062362,2,0,0,2,0,0,0,1
1,0.356398274,4,3,0.62109335,0,4,0,2,0,1,2,0.278324539,2,0,0.756470797,2,0,1,0,1
3,0.356398274,4,4,0.439176597,0,4,0.442507049,2,0,1,0,0.871273319,2,1,0.442507049,1,0,1,0,1
0,0.600307717,2,1,0.562511128,4,4,0.442507049,1,0,1,0,0.224797268,2,0,0,2,0,0,0,1
0,0.74653634,4,7,0.80771679,0,2,0.756470797,1,0,0.442507049,3,0.196527382,2,1,0.442507049,3,0,1,0,2
3,0.552626872,4,1,0.597979297,0,4,0,2,0,1,2,0.460812845,2,1,0,3,0,1,0,1
3,0.600307717,4,4,0.507822217,1,4,1,2,0,1,1,0.730006638,0,1,0.442507049,2,0,0,0,1
2,0.356398274,4,0,0.413178636,2,0,0.442507049,2,0,1,3,0.90558755,0,2,0.756470797,0,0,0,0,1
0,0.600307717,2,0,0.395383521,4,2,1,1,0,1,0,0.196527382,2,0,0,2,0,0,0,2
3,0.74653634,4,0,0.615756948,0,3,1,2,0,1,2,0.480789044,2,1,0.442507049,2,0,1,0,1
0,0.497944926,2,4,0.61403905,0,3,1,1,2,0,0,0.196527382,2,1,0,2,0,0,0,1
3,0.74653634,4,1,0.727389135,3,4,1,2,0,0.442507049,2,0.500246321,2,1,0.442507049,3,0,1,0,1
1,0.497944926,2,6,0.636947131,0,0,0.442507049,1,0,1,2,0.916684984,2,1,0,2,0,1,0,1
1,0.775615384,4,4,0.693306538,0,3,0.442507049,2,2,0.442507049,0,0.196527382,2,1,0.442507049,2,0,0,0,2
3,0.600307717,4,0,0.476140715,3,4,1,2,0,1,0,0.835311385,2,1,0,2,0,1,0,1
1,0.356398274,0,8,0.40190798,0,2,0.442507049,2,0,0.442507049,0,0.352062362,2,1,0,1,0,1,0,1
1,0.356398274,2,0,0.280346394,1,1,1,1,0,0.442507049,1,0.136570345,0,1,0,1,0,0,0,2
1,0.535275271,2,1,0.756358409,4,0,0,0,0,1,0,0.835311385,2,1,0,3,0,1,0,1
1,0.497944926,2,9,0.476260609,3,2,1,2,0,0.442507049,1,0.440289285,2,1,0,1,0,1,0,1
3,0.569207031,2,4,0.550889093,2,4,0.756470797,2,0,1,2,0.537707281,2,1,0,2,0,0,0,1
3,0.851310727,4,1,0.55740788,4,4,1,2,0,0.756470797,2,0.500246321,2,1,0.442507049,2,1,1,0,1
1,0.851310727,3,7,0.747408689,0,4,1,2,0,1,3,0.701192967,2,2,0,2,0,0,0,2
0,0.784825534,4,7,0.738800551,0,2,1,2,0,0.756470797,3,0.252038927,0,1,0,2,0,1,0,2
1,0.552626872,2,9,0.362060302,0,4,0.442507049,1,0,1,1,0.519210956,2,1,0,2,1,0,0,2
3,0.600307717,2,1,0.750713138,4,4,0.756470797,2,0,1,2,0.555757867,2,1,0,3,1,1,0,1
3,0.125501505,4,3,0.368432782,4,2,0,3,0,0.442507049,1,0.252038927,2,1,0.442507049,2,0,0,0,1
2,0.600307717,2,3,0.569038695,0,4,0.756470797,0,0,1,3,0.715738338,2,2,0,2,0,0,0,1
3,0.600307717,2,3,0.582330282,2,4,1,2,0,0.756470797,3,0.375112275,2,0,0,2,0,1,0,1
3,0.258538461,2,3,0.515846157,1,1,0.442507049,1,0,1,1,0.10469051,2,0,0,2,0,0,0,1
0,0.497944926,2,1,0.791153528,4,4,0,2,0,1,1,0.715738338,2,2,0,2,1,1,0,2
3,0.356398274,4,3,0.375376175,0,1,0.442507049,1,0,1,1,0.10469051,2,0,0.442507049,1,0,0,0,1
3,0.600307717,3,0,0.24464944,4,4,1,3,0,1,2,0.757752886,2,1,0.442507049,2,0,1,0,1
1,0.258538461,2,0,0.423778562,4,1,1,2,0,0.442507049,0,0.440289285,2,1,0,0,0,0,0,1
3,0.600307717,4,7,0.430877687,0,4,1,2,0,1,3,0.757752886,2,2,0.442507049,2,1,0,0,1
1,0.497944926,4,4,0.458067824,0,4,0.756470797,1,2,1,0,0.671226448,0,0,0.442507049,1,0,1,0,1
0,0.535275271,4,3,0.659825741,0,4,0,1,0,1,1,0.167148594,2,1,0.442507049,2,0,0,0,1
3,0.356398274,4,4,0.316347836,4,4,1,2,0,1,2,0.440289285,2,1,0.442507049,2,0,0,0,1
1,0.356398274,2,0,0.789941888,4,0,0,1,0,0.442507049,0,0.167148594,2,0,0,0,0,0,0,1
0,0.74653634,2,0,0.84015186,0,3,0.442507049,2,0,0,2,0.167148594,2,1,0,2,0,1,0,2
1,0.125501505,2,4,0.199339136,0,1,0.756470797,3,0,0.756470797,0,0.224797268,2,1,0,1,0,0,1,1
3,0.356398274,4,4,0.305121753,4,4,1,2,0,1,0,0.894323232,2,1,1,2,0,0,0,1
1,0.802590423,1,1,0.840452926,0,0,0,2,0,0.442507049,3,0.771249883,0,2,0,3,0,1,0,1
1,0.433846128,0,0,0.455854012,0,1,0.442507049,1,0,0,0,0.224797268,2,0,0.442507049,0,0,0,0,2
1,0.219239815,2,9,0.299298932,0,1,0.756470797,3,0,0.442507049,0,0.224797268,2,1,0,2,0,1,0,1
1,0.125501505,2,4,0.153327351,0,3,0.756470797,3,2,0.756470797,0,0.278324539,0,1,0,1,0,0,0,1
0,0.74653634,4,1,0.848970302,0,3,1,2,0,1,2,0.167148594,2,1,0.442507049,2,0,1,0,2
0,0.851310727,2,5,0.581492827,0,2,0.756470797,2,0,1,2,0.757752886,2,1,0,2,0,0,0,2
0,0.851310727,2,0,0.640466396,0,3,1,2,0,1,3,0.64001097,2,2,0,2,1,0,0,2
1,0.74653634,3,0,0.788692594,0,2,0.442507049,1,0,0.442507049,1,0.757752886,2,0,0,2,0,0,0,1
3,0.125501505,2,5,0.389716296,2,2,0,0,0,1,0,0.859476806,2,1,0,2,0,0,0,1
3,0.125501505,4,4,0.424528238,0,3,0,1,0,0.442507049,2,0.167148594,2,0,0.442507049,2,0,1,0,1
0,0.74653634,2,2,0.965075895,0,0,0.442507049,0,1,0.756470797,2,0.590604292,2,1,0,3,0,0,0,1
0,0.497944926,2,4,0.390930018,0,2,1,3,0,0.756470797,0,0.224797268,0,1,0,2,0,0,0,2
3,0.356398274,2,0,0.344372751,0,2,0.756470797,3,0,0.442507049,0,0.252038927,2,1,0.442507049,2,0,1,0,1
2,0.356398274,2,4,0.578807975,0,2,0.756470797,3,0,0,2,0.167148594,2,1,0,2,0,0,0,1
0,0.74653634,2,3,0.554085522,0,4,0.442507049,2,0,0.442507049,1,0.555757867,0,1,0,2,1,0,0,2
0,0.219239815,4,0,0.249144527,0,4,1,2,0,1,0,0.655781302,2,1,0.442507049,1,0,0,0,1
3,0.497944926,4,3,0.631351038,0,1,0.756470797,0,0,0.442507049,2,0.440289285,2,1,0.442507049,3,0,1,0,1
0,0.552626872,4,0,0.431604879,0,4,1,3,0,0.756470797,2,0.328280585,2,1,0.442507049,2,0,1,0,1
0,0.497944926,4,0,0.642529226,0,4,0,1,0,1,0,0.397474028,0,0,0.756470797,2,0,1,0,2
3,0.497944926,0,9,0.653922634,0,2,0.442507049,2,0,0.442507049,2,0.460812845,1,1,0.442507049,2,1,0,0,2
0,0.74653634,2,1,0.815381061,4,4,0.756470797,2,0,1,3,0.655781302,2,2,0,2,0,0,0,2
1,0.851310727,3,9,0.763899313,4,2,1,2,0,1,3,0.500246321,2,2,0,2,1,1,0,1
3,0.600307717,3,9,0.52321115,2,2,1,2,0,0.442507049,2,0.607437879,2,1,0.442507049,2,1,1,0,1
0,0.497944926,2,0,0.367478397,0,1,1,1,0,0.756470797,2,0.136570345,2,0,0,2,0,1,0,2
0,0.827745492,0,9,0.896608903,0,4,0.442507049,2,0,1,2,0.303718939,2,0,0.442507049,2,0,0,0,2
1,0.600307717,2,4,0.700323515,4,4,0.442507049,1,0,1,2,0.573383693,2,1,0,2,0,1,0,1
2,0.433846128,2,4,0.518460494,0,1,0.442507049,1,0,0.756470797,0,0.196527382,2,1,0,1,0,0,0,2
0,0.356398274,0,0,0.340324404,0,2,1,2,0,1,2,0.671226448,0,1,0.442507049,2,0,0,0,2
3,0.356398274,2,4,0.293852159,4,2,1,1,0,0.442507049,2,0.071393336,2,1,0,2,0,0,0,1
3,0,2,3,0.203631823,0,1,0,1,0,0.756470797,0,0.136570345,2,0,0,1,1,0,0,1
0,0.600307717,4,1,0.574210781,0,4,1,2,0,1,1,0.871273319,2,1,0.442507049,2,0,1,0,1
3,0.600307717,4,4,0.545254347,0,4,1,3,1,0.756470797,0,0.64001097,2,1,0.442507049,2,0,0,0,1
0,0.74653634,2,3,0.70463217,0,3,1,2,0,0.442507049,1,0.303718939,2,1,0,2,0,0,0,2
3,0.552626872,3,1,0.577026631,0,2,0.756470797,2,0,0.442507049,0,0.278324539,1,1,0.442507049,1,0,0,0,1
3,0.497944926,2,6,0.476500212,0,1,1,1,0,1,0,0.136570345,2,1,0,2,0,0,0,2
3,0.600307717,1,9,0.425275507,0,3,1,2,0,1,2,0.701192967,0,1,0,2,0,1,0,1
3,0.497944926,2,3,0.608196728,0,4,1,2,0,1,1,0.655781302,0,1,0.756470797,2,1,1,0,1
1,0.552626872,2,3,0.643115264,4,3,0.442507049,2,0,0.756470797,2,0.440289285,2,1,0,2,0,1,0,1
3,0.497944926,2,0,0.766669642,4,2,0.442507049,2,0,1,2,0.927620406,2,0,0.442507049,2,0,0,0,2
3,0.600307717,2,0,0.373706207,0,1,1,3,0,0.442507049,0,0.278324539,2,1,0,2,0,0,0,1
0,0.258538461,2,4,0.394192858,0,3,0.756470797,2,0,1,0,0.822929896,2,1,0,2,0,0,0,1
0,0.356398274,2,4,0.242041299,0,4,1,2,0,1,0,0.797535495,1,1,0,1,0,0,0,2
0,0.535275271,4,0,0.509074816,0,2,1,3,2,0.442507049,1,0.397474028,0,0,0.442507049,2,0,0,1,2
3,0.600307717,4,1,0.646946545,4,3,0.756470797,2,0,1,1,0.590604292,2,1,0.442507049,2,0,1,0,1
3,0.433846128,4,4,0.411759758,0,2,1,2,0,1,3,0.440289285,2,2,0.442507049,2,0,1,0,1
0,0.497944926,1,0,0.40712808,0,3,1,2,0,1,3,0.375112275,2,2,0.442507049,1,1,0,0,2
3,0.74653634,3,0,0.877293159,0,4,0.442507049,2,0,0.442507049,2,0.623901466,2,1,0.442507049,2,1,1,0,1
3,0.600307717,2,0,0.412233679,1,1,1,3,0,0.756470797,0,0.397474028,2,1,0,2,0,1,0,1
3,0.294088411,2,8,0.295942176,4,3,1,1,0,0.756470797,1,0.537707281,2,1,0,2,0,1,0,1
3,0.433846128,4,3,0.602761531,0,2,1,2,0,0.442507049,3,0.278324539,2,2,0,2,0,1,0,1
0,0.433846128,2,0,0.64211812,0,2,0.756470797,1,0,0.442507049,1,0.303718939,2,1,0,2,0,1,0,2
3,0.258538461,2,0,0.618505507,1,2,0,2,2,0.442507049,0,0.224797268,2,0,0,2,1,0,1,1
3,0.600307717,4,1,0.731148528,3,2,1,2,0,0.442507049,0,0.252038927,2,1,0.442507049,2,0,0,0,1
3,0.497944926,3,9,0.502100581,0,2,1,3,0,0.442507049,2,0.278324539,2,1,0,2,0,1,0,2
0,0.600307717,2,4,0.529398201,0,1,1,1,0,1,0,0.440289285,2,1,0,2,0,1,0,2
3,0.642578427,4,3,0.673266888,3,1,1,2,0,0.442507049,0,0.375112275,1,1,0.442507049,1,1,1,0,1
3,0.294088411,2,3,0.506457585,0,2,0.442507049,2,0,0.442507049,0,0.196527382,0,0,0,1,0,0,0,2
3,0.433846128,2,3,0.507612793,2,2,0.442507049,1,0,1,2,0.03654691,2,0,0,2,0,0,0,1
0,0.497944926,2,4,0.52457869,0,1,1,1,0,0,2,0.252038927,1,1,0,2,0,0,0,1
3,0.356398274,4,3,0.601924715,0,4,0.442507049,2,0,1,1,0.573383693,1,1,0,2,0,0,0,1
3,0.74653634,2,9,0.787971203,4,4,0.756470797,2,0,0.442507049,1,0.480789044,2,1,0.442507049,2,0,0,0,1
0,0.356398274,2,3,0.222560938,0,4,1,1,0,1,1,0.167148594,2,0,0,2,0,0,0,1
3,0.74653634,3,3,0.796271669,2,3,0.442507049,1,0,1,2,0.537707281,2,1,0.442507049,2,0,1,0,1
2,0.125501505,4,0,0.390583886,0,4,0,2,0,1,0,0.64001097,2,1,0.442507049,2,1,0,1,1
0,0.600307717,4,9,0.397242344,1,3,1,2,0,0,0,0.224797268,2,1,0.442507049,2,0,1,0,1
3,0.433846128,2,5,0.290681521,4,1,1,1,0,0,0,0.167148594,2,1,0,2,0,0,0,1
0,0.356398274,2,3,0.619349716,0,2,0.442507049,2,1,0.442507049,1,0.303718939,2,1,0,1,1,0,0,1
1,0.326542972,4,0,0.386918076,3,2,1,1,0,1,2,0.537707281,2,1,0.442507049,2,0,0,0,1
0,0.497944926,1,4,0.476140715,0,1,0.756470797,2,1,1,3,0.460812845,0,2,0,3,0,1,0,1
3,0.74653634,2,4,0.619673598,0,4,1,2,0,0.442507049,2,0.278324539,2,1,0,2,0,0,0,1
0,0.258538461,2,0,0.403879261,0,1,0.756470797,2,0,0.442507049,3,0.252038927,2,2,0,3,0,1,0,2
3,0.680542574,4,4,0.766014668,4,3,0.442507049,2,0,0.756470797,1,0.460812845,2,1,0.442507049,2,0,0,0,1
3,0.600307717,2,1,0.800358165,0,3,0.756470797,2,0,0.756470797,2,0.500246321,2,1,0,3,0,1,0,1
3,0.600307717,2,1,0.840302442,4,2,0.442507049,0,0,1,3,0.671226448,2,2,0,2,0,1,0,1
1,0.680542574,4,0,0.503384265,4,4,1,2,0,1,0,0.460812845,2,1,0.442507049,2,0,0,0,1
3,0.497944926,4,4,0.343738201,0,0,1,1,0,1,2,0.894323232,2,1,0.442507049,0,0,0,0,1
1,0.600307717,2,3,0.647808566,0,3,0.756470797,0,0,0.756470797,2,0.590604292,2,1,0,2,0,1,0,2
0,0.356398274,2,7,0.268655342,0,1,1,1,0,1,1,0.744008224,2,1,0,2,0,0,0,2
1,0.600307717,4,9,0.563584392,4,3,1,2,0,0.756470797,3,0.419187521,2,1,0.442507049,2,1,1,0,1
1,0.851310727,2,9,0.96234438,0,2,0.442507049,2,0,0.442507049,2,0.136570345,2,1,0,2,0,1,0,2
3,0.74653634,4,0,0.761553522,0,4,1,2,0,1,2,0.419187521,2,1,0.442507049,3,0,1,0,1
3,0.655667214,1,1,0.80065583,4,1,0.756470797,2,2,1,0,0.537707281,0,0,0.442507049,2,1,1,0,1
0,0.642578427,4,9,0.529684223,0,4,1,2,0,1,2,0.590604292,1,1,1,3,1,1,0,1
3,0.433846128,4,4,0.462433269,0,4,1,2,0,1,2,0.64001097,2,1,0.442507049,2,0,1,0,1
0,0.356398274,4,0,0.50231502,0,2,1,2,0,1,1,0.500246321,0,1,0.442507049,1,0,0,1,1
1,0.74653634,4,1,0.730988077,0,2,0.756470797,2,0,1,2,0.419187521,2,1,0.442507049,2,0,1,0,1
3,0.497944926,4,4,0.358310574,4,2,1,2,0,0.756470797,1,0.303718939,2,1,0.442507049,2,0,1,0,1
3,0.74653634,3,1,0.831872304,4,3,0.756470797,2,0,0.442507049,2,0.352062362,1,1,0,3,1,1,0,1
0,0.552626872,2,4,0.544808334,0,1,1,1,0,1,1,0.278324539,2,0,0,3,0,1,0,1
3,0.356398274,4,3,0.430148216,3,3,0.756470797,1,0,0.442507049,1,0.440289285,2,1,0,2,0,0,1,1
3,0.433846128,2,3,0.503917051,4,3,0,1,0,1,0,0.397474028,0,0,0,1,0,0,0,1
0,0.497944926,2,3,0.65325117,0,2,0.442507049,2,1,0.756470797,2,0.573383693,2,1,0,2,0,0,0,2
0,0.456458637,4,0,0.546498656,0,4,0.442507049,2,2,1,1,0.590604292,0,0,0,2,0,1,0,2
3,0.535275271,4,0,0.612441966,4,1,0.442507049,0,0,1,0,0.607437879,2,1,0.442507049,2,0,1,0,1
3,0.74653634,4,1,0.868615177,4,4,0.442507049,2,0,1,3,0.573383693,2,2,0.442507049,2,0,0,0,1
3,0.433846128,2,4,0.397914617,4,2,1,3,0,0.442507049,0,0.537707281,2,0,0,2,0,1,0,1
3,0.600307717,2,4,0.379044874,0,4,1,2,0,0,0,0.460812845,2,1,0,3,0,1,0,1
0,0.356398274,2,4,0.345636686,0,2,0.442507049,2,0,0.442507049,0,0.03654691,2,0,0,3,1,1,0,1
0,0.552626872,2,0,0.630302088,4,3,0.442507049,2,1,0.442507049,0,0.167148594,2,1,0,1,0,0,1,1
1,0.74653634,2,7,0.627063873,4,2,0.442507049,3,0,0.442507049,2,0.252038927,2,1,0,2,0,0,0,1
3,0.433846128,3,1,0.619608858,0,1,0,1,0,0.442507049,1,0.64001097,2,1,0.442507049,1,0,0,0,1
1,0.258538461,2,0,0.592224391,4,2,0,1,0,0.442507049,0,0.397474028,2,1,0,1,0,0,0,1
3,0.74653634,3,4,0.669534959,0,2,1,1,0,1,0,0.419187521,2,1,0.442507049,2,0,0,0,1
1,0.600307717,4,3,0.683821926,0,1,0.442507049,1,0,1,2,0.196527382,0,1,0,1,0,0,0,2
1,0.680542574,2,4,0.576871085,4,4,0.442507049,1,0,1,2,0.196527382,2,1,0,2,0,0,0,1
3,0.326542972,2,9,0.499186144,3,4,0,0,0,0.442507049,0,0.278324539,2,1,0,2,0,1,0,1
0,0.600307717,1,9,0.589734805,0,2,1,2,0,0.442507049,1,0.352062362,2,0,0,2,0,1,0,2
1,0.851310727,0,2,1,0,2,0,1,0,0.442507049,1,0.375112275,0,1,0,3,0,1,1,2
3,0.294088411,2,1,0.565471206,1,2,0,2,1,0.442507049,0,0.375112275,2,1,0,2,1,0,0,1
0,0.125501505,2,0,0.950524196,0,4,0,2,0,1,3,0.927620406,0,1,0,3,0,1,0,2
0,0.600307717,2,3,0.521638347,1,0,0,0,0,0,1,0.397474028,2,1,0,2,0,0,0,2
0,0.600307717,2,3,0.602900709,0,4,1,2,0,0.442507049,1,0.519210956,2,0,0,3,0,1,0,2
3,0.497944926,4,3,0.460901855,0,2,1,1,0,0.442507049,3,0.278324539,2,1,0.442507049,2,0,0,0,1
3,0.851310727,3,4,0.914297895,2,3,1,2,0,0,2,0.480789044,2,1,0,3,0,1,0,1
0,0.258538461,2,4,0.39453367,0,1,0.756470797,1,0,1,1,0.10469051,2,0,0,2,0,0,0,2
1,0.356398274,2,0,0.483459773,0,3,0.756470797,2,0,1,1,0.328280585,2,0,0,2,1,1,0,1
0,0.600307717,1,3,0.770459667,0,1,0.442507049,0,0,0,1,0.771249883,0,1,0,2,0,1,0,2
0,0.356398274,1,0,0.238073463,0,1,1,2,0,0.442507049,2,0.64001097,0,1,0.442507049,2,0,1,0,2
0,0.497944926,4,3,0.333121256,0,1,1,1,0,1,1,0.071393336,2,0,0,2,0,0,0,1
0,0.851310727,2,1,0.864581639,0,3,1,2,0,1,3,0.519210956,1,2,0.756470797,2,1,1,0,2
3,0.680542574,2,4,0.467217329,4,4,1,2,0,1,2,0.810340304,2,1,0,2,0,1,0,1
0,0.356398274,3,0,0.390757016,0,2,1,2,0,0.442507049,0,0.590604292,2,1,0.442507049,1,1,0,0,1
0,0.600307717,2,3,0.451762046,0,1,1,2,1,0,1,0.167148594,2,1,0,1,0,0,1,1
1,0.258538461,2,4,0.441275566,0,1,1,1,0,0.442507049,2,0.10469051,2,1,0,2,0,1,0,2
3,0.258538461,4,0,0.36900354,0,2,0.756470797,2,0,0,0,0.328280585,2,1,0.442507049,2,0,0,0,1
3,0.356398274,4,4,0.170886099,2,4,1,2,0,1,1,0.573383693,2,1,0.442507049,2,1,1,0,1
0,0.356398274,2,4,0.415990707,0,2,1,1,0,0,2,0.136570345,0,1,0,2,0,0,0,1
1,0.680542574,3,4,0.473608571,1,1,1,2,0,0.756470797,3,0.328280585,1,1,0.442507049,3,0,0,0,2
2,0.258538461,2,4,0.253554453,0,2,0.756470797,1,0,0.442507049,0,0.278324539,2,1,0,1,0,0,0,2
1,0.125501505,2,4,0.490442947,0,1,1,3,0,0.756470797,2,0.328280585,2,0,0,3,0,1,0,1
1,0.933015988,2,7,0.749789649,0,2,1,2,0,1,3,0.573383693,2,2,0,2,0,0,0,2
3,0.600307717,4,1,0.769441406,4,2,0.442507049,2,0,1,1,0.64001097,2,1,0.442507049,3,1,1,0,1
3,0.356398274,2,0,0.615229713,4,1,0.442507049,2,0,0.756470797,1,0.623901466,2,1,0,3,1,1,0,1
